PostalCode,Province,City,Latitude,Longitude,AreaCode,TimeZone,DST
A1B 2Y1,NL,St. John's,47.571013,-52.724007,709,-0330,Y
A1B 2Y2,NL,St. John's,47.571806,-52.724565,709,-0330,Y
A1B 2Y3,NL,St. John's,47.572411,-52.724984,709,-0330,Y
A1B 2Y4,NL,St. John's,47.585181,-52.728451,709,-0330,Y
A1B 2Y6,NL,St. John's,47.588132,-52.72848,709,-0330,Y
A1B 2Y7,NL,St. John's,47.59066,-52.72851,709,-0330,Y
A1B 2Y8,NL,St. John's,47.592145,-52.728532,709,-0330,Y
A1B 2Y9,NL,St. John's,47.593539,-52.728538,709,-0330,Y
A1B 2Z1,NL,St. John's,47.580586,-52.733076,709,-0330,Y
A1B 2Z2,NL,St. John's,47.580586,-52.733076,709,-0330,Y
A1B 2Z3,NL,St. John's,47.572043,-52.721774,709,-0330,Y
A1B 2Z4,NL,St. John's,47.572043,-52.721774,709,-0330,Y
A1B 2Z5,NL,St. John's,47.572043,-52.721774,709,-0330,Y
A1B 2Z6,NL,St. John's,47.572675,-52.722387,709,-0330,Y
A1B 2Z7,NL,St. John's,47.572675,-52.722387,709,-0330,Y
A1B 2Z8,NL,St. John's,47.573138,-52.723293,709,-0330,Y
A1B 2Z9,NL,St. John's,47.573138,-52.723293,709,-0330,Y
A1B 3A1,NL,St. John's,47.573687,-52.725912,709,-0330,Y
A1B 3A3,NL,St. John's,47.570897,-52.721544,709,-0330,Y
A1B 3A5,NL,St. John's,47.572606,-52.727557,709,-0330,Y
A1B 3A6,NL,St. John's,47.572606,-52.727557,709,-0330,Y
A1B 3A7,NL,St. John's,47.568595,-52.724756,709,-0330,Y
A1B 3A8,NL,St. John's,47.568595,-52.724756,709,-0330,Y
A1B 3A9,NL,St. John's,47.568465,-52.728868,709,-0330,Y
A1B 3B1,NL,St. John's,47.569044,-52.730458,709,-0330,Y
A1B 3B2,NL,St. John's,47.569044,-52.730458,709,-0330,Y
A1B 3B3,NL,St. John's,47.570982,-52.727357,709,-0330,Y
A1B 3B4,NL,St. John's,47.570982,-52.727357,709,-0330,Y
A1B 3B5,NL,St. John's,47.56974,-52.72967,709,-0330,Y
A1B 3B6,NL,St. John's,47.56974,-52.72967,709,-0330,Y
A1B 3B7,NL,St. John's,47.56974,-52.72967,709,-0330,Y
A1B 3B8,NL,St. John's,47.568216,-52.731069,709,-0330,Y
A1B 3B9,NL,St. John's,47.568725,-52.731936,709,-0330,Y
A1B 3C1,NL,St. John's,47.568725,-52.731936,709,-0330,Y
A1B 3C2,NL,St. John's,47.565255,-52.730559,709,-0330,Y
A1B 3C4,NL,St. John's,47.56465,-52.73226,709,-0330,Y
A1B 3C5,NL,St. John's,47.56465,-52.73226,709,-0330,Y
A1B 3C6,NL,St. John's,47.56657,-52.735178,709,-0330,Y
A1B 3C7,NL,St. John's,47.56657,-52.735178,709,-0330,Y
A1B 3C8,NL,St. John's,47.565964,-52.73499,709,-0330,Y
A1B 3C9,NL,St. John's,47.565964,-52.73499,709,-0330,Y
A1B 3E1,NL,St. John's,47.563621,-52.732775,709,-0330,Y
A1B 3E2,NL,St. John's,47.563621,-52.732775,709,-0330,Y
A1B 3E3,NL,St. John's,47.563621,-52.732775,709,-0330,Y
A1B 3E4,NL,St. John's,47.565213,-52.735663,709,-0330,Y
A1B 3E5,NL,St. John's,47.564079,-52.734564,709,-0330,Y
A1B 3E6,NL,St. John's,47.564079,-52.734564,709,-0330,Y
A1B 3E7,NL,St. John's,47.565588,-52.737656,709,-0330,Y
A1B 3E8,NL,St. John's,47.565588,-52.737656,709,-0330,Y
A1B 3E9,NL,St. John's,47.567468,-52.741268,709,-0330,Y
A1B 3G1,NL,St. John's,47.564616,-52.736481,709,-0330,Y
A1B 3G2,NL,St. John's,47.56446,-52.739248,709,-0330,Y
A1B 3G3,NL,St. John's,47.56446,-52.739248,709,-0330,Y
A1B 3G4,NL,St. John's,47.566403,-52.741301,709,-0330,Y
A1B 3G5,NL,St. John's,47.565158,-52.739877,709,-0330,Y
A1B 3G6,NL,St. John's,47.565158,-52.739877,709,-0330,Y
A1B 3G7,NL,St. John's,47.564182,-52.74125,709,-0330,Y
A1B 3G8,NL,St. John's,47.564182,-52.74125,709,-0330,Y
A1B 3G9,NL,St. John's,47.565742,-52.743658,709,-0330,Y
A1B 3H1,NL,St. John's,47.565742,-52.743658,709,-0330,Y
A1B 3H2,NL,St. John's,47.566557,-52.746313,709,-0330,Y
A1B 3H3,NL,St. John's,47.567137,-52.747639,709,-0330,Y
A1B 3H4,NL,St. John's,47.568736,-52.747858,709,-0330,Y
A1B 3H5,NL,St. John's,47.560366,-52.740248,709,-0330,Y
A1B 3H6,NL,St. John's,47.560944,-52.740693,709,-0330,Y
A1B 3H7,NL,St. John's,47.561959,-52.741405,709,-0330,Y
A1B 3H8,NL,St. John's,47.561959,-52.741405,709,-0330,Y
A1B 3H9,NL,St. John's,47.563107,-52.742386,709,-0330,Y
A1B 3J1,NL,St. John's,47.563697,-52.743166,709,-0330,Y
A1B 3J2,NL,St. John's,47.563906,-52.743556,709,-0330,Y
A1B 3J3,NL,St. John's,47.563906,-52.743556,709,-0330,Y
A1B 3J4,NL,St. John's,47.565062,-52.746201,709,-0330,Y
A1B 3J5,NL,St. John's,47.56519,-52.750762,709,-0330,Y
A1B 3J6,NL,St. John's,47.565325,-52.752006,709,-0330,Y
A1B 3J7,NL,St. John's,47.56538,-52.752486,709,-0330,Y
A1B 3J9,NL,St. John's,47.565509,-52.757792,709,-0330,Y
A1B 3K1,NL,St. John's,47.560599,-52.742051,709,-0330,Y
A1B 3K2,NL,St. John's,47.560599,-52.742051,709,-0330,Y
A1B 3K3,NL,St. John's,47.560105,-52.743776,709,-0330,Y
A1B 3K4,NL,St. John's,47.559394,-52.743207,709,-0330,Y
A1B 3K5,NL,St. John's,47.559634,-52.748075,709,-0330,Y
A1B 3K6,NL,St. John's,47.557052,-52.749896,709,-0330,Y
A1B 3K7,NL,St. John's,47.557052,-52.749896,709,-0330,Y
A1B 3K8,NL,St. John's,47.56394,-52.74958,709,-0330,Y
A1B 3K9,NL,St. John's,47.56394,-52.74958,709,-0330,Y
A1B 3L1,NL,St. John's,47.564156,-52.751967,709,-0330,Y
A1B 3L2,NL,St. John's,47.564156,-52.751967,709,-0330,Y
A1B 3L3,NL,St. John's,47.563163,-52.74978,709,-0330,Y
A1B 3L4,NL,St. John's,47.562466,-52.750036,709,-0330,Y
A1B 3L5,NL,St. John's,47.562952,-52.752439,709,-0330,Y
A1B 3L6,NL,St. John's,47.563377,-52.755198,709,-0330,Y
A1B 3L7,NL,St. John's,47.561674,-52.748803,709,-0330,Y
A1B 3L8,NL,St. John's,47.561787,-52.750346,709,-0330,Y
A1B 3L9,NL,St. John's,47.562065,-52.752721,709,-0330,Y
A1B 3M1,NL,St. John's,47.562585,-52.755586,709,-0330,Y
A1B 3M2,NL,St. John's,47.563289,-52.758053,709,-0330,Y
A1B 3M3,NL,St. John's,47.564333,-52.762783,709,-0330,Y
A1B 3M4,NL,St. John's,47.564461,-52.758569,709,-0330,Y
A1B 3M5,NL,St. John's,47.564461,-52.758569,709,-0330,Y
A1B 3M7,NL,St. John's,47.555983,-52.766731,709,-0330,Y
A1B 3M9,NL,St. John's,47.555985,-52.766729,709,-0330,Y
A1B 3N2,NL,St. John's,47.555987,-52.766727,709,-0330,Y
A1B 3N4,NL,St. John's,47.555989,-52.766725,709,-0330,Y
A1B 3N7,NL,St. John's,47.555991,-52.766723,709,-0330,Y
A1B 3N9,NL,St. John's,47.555993,-52.766721,709,-0330,Y
A1B 3P2,NL,St. John's,47.555995,-52.766719,709,-0330,Y
A1B 3P3,NL,St. John's,47.555997,-52.766717,709,-0330,Y
A1B 3P5,NL,St. John's,47.555999,-52.766715,709,-0330,Y
A1B 3P6,NL,St. John's,47.556001,-52.766713,709,-0330,Y
A1B 3P7,NL,St. John's,47.556003,-52.766711,709,-0330,Y
A1B 3P8,NL,St. John's,47.559062,-52.753221,709,-0330,Y
A1B 3P9,NL,St. John's,47.553966,-52.770767,709,-0330,Y
A1B 3R1,NL,St. John's,47.557113,-52.760628,709,-0330,Y
A1B 3R2,NL,St. John's,47.555047,-52.768097,709,-0330,Y
A1B 3R3,NL,St. John's,47.578765,-52.727553,709,-0330,Y
A1B 3R4,NL,St. John's,47.578765,-52.727553,709,-0330,Y
A1B 3R5,NL,St. John's,47.577015,-52.729843,709,-0330,Y
A1B 3R6,NL,St. John's,47.577015,-52.729843,709,-0330,Y
A1B 3R7,NL,St. John's,47.568999,-52.734073,709,-0330,Y
A1B 3R8,NL,St. John's,47.565213,-52.735663,709,-0330,Y
A1B 3R9,NL,St. John's,47.556005,-52.766709,709,-0330,Y
A1B 3S2,NL,St. John's,47.556007,-52.766707,709,-0330,Y
A1B 3S3,NL,St. John's,47.593211,-52.726619,709,-0330,Y
A1B 3S4,NL,St. John's,47.593489,-52.726148,709,-0330,Y
A1B 3S5,NL,St. John's,47.593554,-52.72718,709,-0330,Y
A1B 3S6,NL,St. John's,47.593539,-52.728538,709,-0330,Y
A1B 3S7,NL,St. John's,47.573138,-52.723293,709,-0330,Y
A1B 3S8,NL,St. John's,47.564461,-52.758569,709,-0330,Y
A1B 3T1,NL,St. John's,47.556009,-52.766705,709,-0330,Y
A1B 3T2,NL,St. John's,47.556011,-52.766703,709,-0330,Y
A1B 3T3,NL,St. John's,47.557113,-52.760628,709,-0330,Y
A1B 3T4,NL,St. John's,47.563289,-52.758053,709,-0330,Y
A1B 3T5,NL,St. John's,47.556013,-52.766701,709,-0330,Y
A1B 3T7,NL,St. John's,47.556015,-52.766699,709,-0330,Y
A1B 3T8,NL,St. John's,47.556017,-52.766697,709,-0330,Y
A1B 3V1,NL,St. John's,47.556019,-52.766695,709,-0330,Y
A1B 3V4,NL,St. John's,47.592809,-52.730456,709,-0330,Y
A1B 3V5,NL,St. John's,47.592809,-52.730456,709,-0330,Y
A1B 3V6,NL,St. John's,47.575062,-52.732451,709,-0330,Y
A1B 3V7,NL,St. John's,47.559062,-52.753221,709,-0330,Y
A1B 3V8,NL,St. John's,47.556021,-52.766693,709,-0330,Y
A1B 3V9,NL,St. John's,47.556489,-52.743949,709,-0330,Y
A1B 3W1,NL,St. John's,47.557784,-52.743246,709,-0330,Y
A1B 3W2,NL,St. John's,47.55741,-52.744072,709,-0330,Y
A1B 3W3,NL,St. John's,47.55741,-52.744072,709,-0330,Y
A1B 3W4,NL,St. John's,47.557784,-52.743246,709,-0330,Y
A1B 3W5,NL,St. John's,47.556198,-52.746787,709,-0330,Y
A1B 3W6,NL,St. John's,47.556198,-52.746787,709,-0330,Y
A1B 3W7,NL,St. John's,47.556807,-52.748367,709,-0330,Y
A1B 3W8,NL,St. John's,47.557546,-52.759451,709,-0330,Y
A1B 3W9,NL,St. John's,47.556489,-52.743949,709,-0330,Y
A1B 3X2,NL,St. John's,47.555764,-52.767255,709,-0330,Y
A1B 3X3,NL,St. John's,47.555764,-52.767255,709,-0330,Y
A1B 3X4,NL,St. John's,47.558197,-52.769524,709,-0330,Y
A1B 3X5,NL,St. John's,47.575062,-52.732451,709,-0330,Y
A1B 3X6,NL,St. John's,47.575062,-52.732451,709,-0330,Y
A1B 3X7,NL,St. John's,47.570307,-52.739939,709,-0330,Y
A1B 3X8,NL,St. John's,47.570307,-52.739939,709,-0330,Y
A1B 3X9,NL,St. John's,47.571264,-52.730129,709,-0330,Y
A1B 3Y1,NL,St. John's,47.571264,-52.730129,709,-0330,Y
A1B 3Y2,NL,St. John's,47.595238,-52.731624,709,-0330,Y
A1B 3Y3,NL,St. John's,47.595238,-52.731624,709,-0330,Y
A1B 3Y4,NL,St. John's,47.594501,-52.732188,709,-0330,Y
A1B 3Y5,NL,St. John's,47.594501,-52.732188,709,-0330,Y
A1B 3Y6,NL,St. John's,47.594501,-52.732188,709,-0330,Y
A1B 3Y7,NL,St. John's,47.594501,-52.732188,709,-0330,Y
A1B 3Y8,NL,St. John's,47.560993,-52.74459,709,-0330,Y
A1B 3Y9,NL,St. John's,47.556051,-52.748812,709,-0330,Y
A1B 3Z1,NL,St. John's,47.556023,-52.766691,709,-0330,Y
A1B 3Z2,NL,St. John's,47.556025,-52.766689,709,-0330,Y
A1B 3Z3,NL,St. John's,47.556027,-52.766687,709,-0330,Y
A1B 3Z4,NL,St. John's,47.556029,-52.766685,709,-0330,Y
A1B 3Z5,NL,St. John's,47.554828,-52.748153,709,-0330,Y
A1B 3Z6,NL,St. John's,47.553098,-52.750254,709,-0330,Y
A1B 3Z7,NL,St. John's,47.554899,-52.747657,709,-0330,Y
A1B 3Z9,NL,St. John's,47.566557,-52.746313,709,-0330,Y
A1B 4A3,NL,St. John's,47.556031,-52.766683,709,-0330,Y
A1B 4A4,NL,St. John's,47.556033,-52.766681,709,-0330,Y
A1B 4A5,NL,St. John's,47.556035,-52.766679,709,-0330,Y
A1B 4A6,NL,St. John's,47.556037,-52.766677,709,-0330,Y
A1B 4A7,NL,St. John's,47.556489,-52.743949,709,-0330,Y
A1B 4A8,NL,St. John's,47.557784,-52.743246,709,-0330,Y
A1B 4A9,NL,St. John's,47.564333,-52.762783,709,-0330,Y
A1B 4B1,NL,St. John's,47.563635,-52.759672,709,-0330,Y
A1B 4B2,NL,St. John's,47.556039,-52.766675,709,-0330,Y
A1B 4B3,NL,St. John's,47.554297,-52.747744,709,-0330,Y
A1B 4B4,NL,St. John's,47.560993,-52.74459,709,-0330,Y
A1B 4B6,NL,St. John's,47.556041,-52.766673,709,-0330,Y
A1B 4B7,NL,St. John's,47.556043,-52.766671,709,-0330,Y
A1B 4B8,NL,St. John's,47.556045,-52.766669,709,-0330,Y
A1B 4C1,NL,St. John's,47.560109,-52.770536,709,-0330,Y
A1B 4C2,NL,St. John's,47.561291,-52.766258,709,-0330,Y
A1B 4C3,NL,St. John's,47.561291,-52.766258,709,-0330,Y
A1B 4C4,NL,St. John's,47.561465,-52.768407,709,-0330,Y
A1B 4C5,NL,St. John's,47.561465,-52.768407,709,-0330,Y
A1B 4C7,NL,St. John's,47.565273,-52.753613,709,-0330,Y
A1B 4C8,NL,St. John's,47.556047,-52.766667,709,-0330,Y
A1B 4E1,NL,St. John's,47.56538,-52.752486,709,-0330,Y
A1B 4E3,NL,St. John's,47.565273,-52.753613,709,-0330,Y
A1B 4E4,NL,St. John's,47.555422,-52.747582,709,-0330,Y
A1B 4E5,NL,St. John's,47.562045,-52.737658,709,-0330,Y
A1B 4E7,NL,St. John's,47.580696,-52.742798,709,-0330,Y
A1B 4E8,NL,St. John's,47.583468,-52.743787,709,-0330,Y
A1B 4E9,NL,St. John's,47.569399,-52.734606,709,-0330,Y
A1B 4G1,NL,St. John's,47.556049,-52.766665,709,-0330,Y
A1B 4G2,NL,St. John's,47.556051,-52.766663,709,-0330,Y
A1B 4G3,NL,St. John's,47.556053,-52.766661,709,-0330,Y
A1B 4G4,NL,St. John's,47.565273,-52.753613,709,-0330,Y
A1B 4G7,NL,St. John's,47.556055,-52.766659,709,-0330,Y
A1B 4G8,NL,St. John's,47.556057,-52.766657,709,-0330,Y
A1B 4H1,NL,St. John's,47.574584,-52.715071,709,-0330,Y
A1B 4H3,NL,St. John's,47.574023,-52.714752,709,-0330,Y
A1B 4H5,NL,St. John's,47.564333,-52.762783,709,-0330,Y
A1B 4H6,NL,St. John's,47.562629,-52.765263,709,-0330,Y
A1B 4H7,NL,St. John's,47.56081,-52.771048,709,-0330,Y
A1B 4H8,NL,St. John's,47.56081,-52.771048,709,-0330,Y
A1B 4H9,NL,St. John's,47.588399,-52.716499,709,-0330,Y
A1B 4J2,NL,St. John's,47.556806,-52.75099,709,-0330,Y
A1B 4J3,NL,St. John's,47.556806,-52.75099,709,-0330,Y
A1B 4J4,NL,St. John's,47.584169,-52.716752,709,-0330,Y
A1B 4J5,NL,St. John's,47.556059,-52.766655,709,-0330,Y
A1B 4J6,NL,St. John's,47.556061,-52.766653,709,-0330,Y
A1B 4J7,NL,St. John's,47.556063,-52.766651,709,-0330,Y
A1B 4J8,NL,St. John's,47.556065,-52.766649,709,-0330,Y
A1B 4J9,NL,St. John's,47.556067,-52.766647,709,-0330,Y
A1B 4K1,NL,St. John's,47.556069,-52.766645,709,-0330,Y
A1B 4K3,NL,St. John's,47.556071,-52.766643,709,-0330,Y
A1B 4K6,NL,St. John's,47.556073,-52.766641,709,-0330,Y
A1B 4K7,NL,St. John's,47.556075,-52.766639,709,-0330,Y
A1B 4K8,NL,St. John's,47.556077,-52.766637,709,-0330,Y
A1B 4K9,NL,St. John's,47.556079,-52.766635,709,-0330,Y
A1B 4L1,NL,St. John's,47.556081,-52.766633,709,-0330,Y
A1B 4L2,NL,St. John's,47.556083,-52.766631,709,-0330,Y
A1B 4L3,NL,St. John's,47.569138,-52.769738,709,-0330,Y
A1B 4L4,NL,St. John's,47.572106,-52.776406,709,-0330,Y
A1B 4L5,NL,St. John's,47.571634,-52.755514,709,-0330,Y
A1B 4L6,NL,St. John's,47.566578,-52.762391,709,-0330,Y
A1B 4L8,NL,St. John's,47.554908,-52.752366,709,-0330,Y
A1B 4L9,NL,St. John's,47.554908,-52.752366,709,-0330,Y
A1B 4M3,NL,St. John's,47.559978,-52.773523,709,-0330,Y
A1B 4M5,NL,St. John's,47.561055,-52.776553,709,-0330,Y
A1B 4M6,NL,St. John's,47.562753,-52.772406,709,-0330,Y
A1B 4M7,NL,St. John's,47.561055,-52.776553,709,-0330,Y
A1B 4M8,NL,St. John's,47.560794,-52.771038,709,-0330,Y
A1B 4M9,NL,St. John's,47.560794,-52.771038,709,-0330,Y
A1B 4N1,NL,St. John's,47.563014,-52.772584,709,-0330,Y
A1B 4N2,NL,St. John's,47.559978,-52.773523,709,-0330,Y
A1B 4N3,NL,St. John's,47.576036,-52.715636,709,-0330,Y
A1B 4N4,NL,St. John's,47.594429,-52.72826,709,-0330,Y
A1B 4N6,NL,St. John's,47.594298,-52.725908,709,-0330,Y
A1B 4N7,NL,St. John's,47.59265,-52.733646,709,-0330,Y
A1B 4N8,NL,St. John's,47.592804,-52.735724,709,-0330,Y
A1B 4N9,NL,St. John's,47.59287,-52.733045,709,-0330,Y
A1B 4P1,NL,St. John's,47.59237,-52.734895,709,-0330,Y
A1B 4P2,NL,St. John's,47.591441,-52.736308,709,-0330,Y
A1B 4P3,NL,St. John's,47.590786,-52.737502,709,-0330,Y
A1B 4P4,NL,St. John's,47.592489,-52.73706,709,-0330,Y
A1B 4P5,NL,St. John's,47.590557,-52.733513,709,-0330,Y
A1B 4P7,NL,St. John's,47.573408,-52.722773,709,-0330,Y
A1B 4P8,NL,St. John's,47.564757,-52.771963,709,-0330,Y
A1B 4R1,NL,St. John's,47.56522,-52.787909,709,-0330,Y
A1B 4R2,NL,St. John's,47.566005,-52.807323,709,-0330,Y
A1B 4R3,NL,St. John's,47.593094,-52.734868,709,-0330,Y
A1B 4R4,NL,St. John's,47.577456,-52.725788,709,-0330,Y
A1B 4R5,NL,St. John's,47.556085,-52.766629,709,-0330,Y
A1B 4R7,NL,St. John's,47.561812,-52.759985,709,-0330,Y
A1B 4R8,NL,St. John's,47.56191,-52.760322,709,-0330,Y
A1B 4R9,NL,St. John's,47.56191,-52.760322,709,-0330,Y
A1B 4S1,NL,St. John's,47.562819,-52.762495,709,-0330,Y
A1B 4S2,NL,St. John's,47.556087,-52.766627,709,-0330,Y
A1B 4S3,NL,St. John's,47.561812,-52.759985,709,-0330,Y
A1B 4S4,NL,St. John's,47.564287,-52.770383,709,-0330,Y
A1B 4S5,NL,St. John's,47.56242,-52.770516,709,-0330,Y
A1B 4S6,NL,St. John's,47.557546,-52.759451,709,-0330,Y
A1B 4S7,NL,St. John's,47.587745,-52.715408,709,-0330,Y
A1B 4S8,NL,St. John's,47.565588,-52.737656,709,-0330,Y
A1B 4S9,NL,St. John's,47.552817,-52.749077,709,-0330,Y
A1B 4T1,NL,St. John's,47.552817,-52.749077,709,-0330,Y
A1B 4T4,NL,St. John's,47.556089,-52.766625,709,-0330,Y
A1B 4T5,NL,St. John's,47.556091,-52.766623,709,-0330,Y
A1B 5A1,NL,St. John's,47.595917,-52.728496,709,-0330,Y
A1B 5A2,NL,St. John's,47.557052,-52.749896,709,-0330,Y
A1B 5A3,NL,St. John's,47.561584,-52.759431,709,-0330,Y
A1B 5A4,NL,St. John's,47.561841,-52.761579,709,-0330,Y
A1B 5A5,NL,St. John's,47.55604,-52.750523,709,-0330,Y
A1B 5A6,NL,St. John's,47.556093,-52.766621,709,-0330,Y
A1B 5A7,NL,St. John's,47.556095,-52.766619,709,-0330,Y
A1B 5A8,NL,St. John's,47.563624,-52.772359,709,-0330,Y
A1B 5A9,NL,St. John's,47.593376,-52.736055,709,-0330,Y
A1B 5B1,NL,St. John's,47.593578,-52.735873,709,-0330,Y
A1B 5B2,NL,St. John's,47.593634,-52.725586,709,-0330,Y
A1B 5B3,NL,St. John's,47.565198,-52.765005,709,-0330,Y
A1B 5B4,NL,St. John's,47.564483,-52.765219,709,-0330,Y
A1B 5B5,NL,St. John's,47.565198,-52.765005,709,-0330,Y
A1B 5B6,NL,St. John's,47.565198,-52.765005,709,-0330,Y
A1B 5B7,NL,St. John's,47.565181,-52.763297,709,-0330,Y
A1B 5B8,NL,St. John's,47.565893,-52.764571,709,-0330,Y
A1B 5B9,NL,St. John's,47.565893,-52.764571,709,-0330,Y
A1B 5C1,NL,St. John's,47.566492,-52.762957,709,-0330,Y
A1B 5C2,NL,St. John's,47.565062,-52.746201,709,-0330,Y
A1B 5C3,NL,St. John's,47.56489,-52.771409,709,-0330,Y
A1B 5C4,NL,St. John's,47.545682,-52.796093,709,-0330,Y
A1B 5C5,NL,St. John's,47.545682,-52.796093,709,-0330,Y
A1B 5C6,NL,St. John's,47.546803,-52.792142,709,-0330,Y
A1B 5C7,NL,St. John's,47.549833,-52.779723,709,-0330,Y
A1B 5C8,NL,St. John's,47.555241,-52.782497,709,-0330,Y
A1B 5C9,NL,St. John's,47.565905,-52.768319,709,-0330,Y
A1B 5E1,NL,St. John's,47.565707,-52.77084,709,-0330,Y
A1B 5E2,NL,St. John's,47.566815,-52.7689,709,-0330,Y
A1B 5E3,NL,St. John's,47.566815,-52.7689,709,-0330,Y
A1B 5E4,NL,St. John's,47.556097,-52.766617,709,-0330,Y
A1B 5E5,NL,St. John's,47.565707,-52.77084,709,-0330,Y
A1B 5E6,NL,St. John's,47.566281,-52.770449,709,-0330,Y
A1B 5E9,NL,St. John's,47.547163,-52.7934,709,-0330,Y
A1B 5G3,NL,St. John's,47.546474,-52.795469,709,-0330,Y
A1B 5G4,NL,St. John's,47.546474,-52.795469,709,-0330,Y
A1B 5G5,NL,St. John's,47.547096,-52.796079,709,-0330,Y
A1B 5G6,NL,St. John's,47.547811,-52.793884,709,-0330,Y
A1B 5G8,NL,St. John's,47.580757,-52.71225,709,-0330,Y
A1C 0A2,NL,St. John's,47.560265,-52.711783,709,-0330,Y
A1C 0A3,NL,St. John's,47.569258,-52.722806,709,-0330,Y
A1C 0A4,NL,St. John's,47.55818,-52.712686,709,-0330,Y
A1C 0A5,NL,St. John's,47.571691,-52.697989,709,-0330,Y
A1C 0A7,NL,St. John's,47.570465,-52.698573,709,-0330,Y
A1C 0A8,NL,St. John's,47.569414,-52.700864,709,-0330,Y
A1C 0B2,NL,St. John's,47.564895,-52.726333,709,-0330,Y
A1C 0B3,NL,St. John's,47.567963,-52.71849,709,-0330,Y
A1C 0B6,NL,St. John's,47.57062,-52.69886,709,-0330,Y
A1C 0B7,NL,St. John's,47.561198,-52.711243,709,-0330,Y
A1C 0B8,NL,St. John's,47.57062,-52.69886,709,-0330,Y
A1C 0B9,NL,St. John's,47.562152,-52.732221,709,-0330,Y
A1C 0C1,NL,St. John's,47.557744,-52.714233,709,-0330,Y
A1C 1A1,NL,St. John's,47.570926,-52.697279,709,-0330,Y
A1C 1A3,NL,St. John's,47.569493,-52.701089,709,-0330,Y
A1C 1A4,NL,St. John's,47.56864,-52.702138,709,-0330,Y
A1C 1A5,NL,St. John's,47.568076,-52.702809,709,-0330,Y
A1C 1A7,NL,St. John's,47.567193,-52.703859,709,-0330,Y
A1C 1A8,NL,St. John's,47.566387,-52.70479,709,-0330,Y
A1C 1A9,NL,St. John's,47.56577,-52.705509,709,-0330,Y
A1C 1B1,NL,St. John's,47.56577,-52.705509,709,-0330,Y
A1C 1B2,NL,St. John's,47.566387,-52.70479,709,-0330,Y
A1C 1B3,NL,St. John's,47.566387,-52.70479,709,-0330,Y
A1C 1B4,NL,St. John's,47.564612,-52.706807,709,-0330,Y
A1C 1B5,NL,St. John's,47.563293,-52.708173,709,-0330,Y
A1C 1B6,NL,St. John's,47.564612,-52.706807,709,-0330,Y
A1C 1B7,NL,St. John's,47.563293,-52.708173,709,-0330,Y
A1C 1B8,NL,St. John's,47.561961,-52.709924,709,-0330,Y
A1C 1B9,NL,St. John's,47.561961,-52.709924,709,-0330,Y
A1C 1C1,NL,St. John's,47.561961,-52.709924,709,-0330,Y
A1C 1C2,NL,St. John's,47.561162,-52.710531,709,-0330,Y
A1C 1C3,NL,St. John's,47.561162,-52.710531,709,-0330,Y
A1C 1C4,NL,St. John's,47.560612,-52.710877,709,-0330,Y
A1C 1C7,NL,St. John's,47.55998,-52.711468,709,-0330,Y
A1C 1C9,NL,St. John's,47.559249,-52.711807,709,-0330,Y
A1C 1E2,NL,St. John's,47.55822,-52.711786,709,-0330,Y
A1C 1E3,NL,St. John's,47.571859,-52.697345,709,-0330,Y
A1C 1E4,NL,St. John's,47.571747,-52.697758,709,-0330,Y
A1C 1E5,NL,St. John's,47.571691,-52.697989,709,-0330,Y
A1C 1E6,NL,St. John's,47.570991,-52.700153,709,-0330,Y
A1C 1E7,NL,St. John's,47.570114,-52.701095,709,-0330,Y
A1C 1E8,NL,St. John's,47.570114,-52.701095,709,-0330,Y
A1C 1E9,NL,St. John's,47.570114,-52.701095,709,-0330,Y
A1C 1G1,NL,St. John's,47.569049,-52.702484,709,-0330,Y
A1C 1G2,NL,St. John's,47.5686,-52.703067,709,-0330,Y
A1C 1G3,NL,St. John's,47.568049,-52.703781,709,-0330,Y
A1C 1G4,NL,St. John's,47.5686,-52.703067,709,-0330,Y
A1C 1G5,NL,St. John's,47.568049,-52.703781,709,-0330,Y
A1C 1G6,NL,St. John's,47.567233,-52.70478,709,-0330,Y
A1C 1G7,NL,St. John's,47.567508,-52.704454,709,-0330,Y
A1C 1G8,NL,St. John's,47.567233,-52.70478,709,-0330,Y
A1C 1G9,NL,St. John's,47.566188,-52.706087,709,-0330,Y
A1C 1H3,NL,St. John's,47.566106,-52.706185,709,-0330,Y
A1C 1H5,NL,St. John's,47.563184,-52.708893,709,-0330,Y
A1C 1H6,NL,St. John's,47.563184,-52.708893,709,-0330,Y
A1C 1H7,NL,St. John's,47.562747,-52.709991,709,-0330,Y
A1C 1H8,NL,St. John's,47.562747,-52.709991,709,-0330,Y
A1C 1H9,NL,St. John's,47.560267,-52.711781,709,-0330,Y
A1C 1J3,NL,St. John's,47.561541,-52.711772,709,-0330,Y
A1C 1J4,NL,St. John's,47.561195,-52.712053,709,-0330,Y
A1C 1J5,NL,St. John's,47.560009,-52.712905,709,-0330,Y
A1C 1K2,NL,St. John's,47.557981,-52.713782,709,-0330,Y
A1C 1K3,NL,St. John's,47.572142,-52.698423,709,-0330,Y
A1C 1K4,NL,St. John's,47.572333,-52.699355,709,-0330,Y
A1C 1K6,NL,St. John's,47.57043,-52.701611,709,-0330,Y
A1C 1K7,NL,St. John's,47.57043,-52.701611,709,-0330,Y
A1C 1K8,NL,St. John's,47.569307,-52.712684,709,-0330,Y
