"Payroll_ID","Payment_Date","Employee_ID","Payment_Salary","Payment_Bonus","Payment_Status"
"8406980","2022-09-14","249","2493.15","356.00","Cleared"
"8406981","2022-09-14","295","1917.81","2591.00","Cleared"
"8406982","2022-09-14","330","5753.42","824.00","Cleared"
"8406983","2022-09-14","334","24931.51","1344.00","Cleared"
"8406984","2022-09-14","352","7671.23","3246.00","Cleared"
"8406985","2022-09-14","405","7671.23","2318.00","Cleared"
"8406986","2022-09-14","415","5753.42","3484.00","Cleared"
"8406987","2022-09-14","425","2876.71","1635.00","Cleared"
"8406988","2022-09-14","429","1917.81","2519.00","Cleared"
"8406989","2022-09-14","457","6712.33","1450.00","Cleared"
"8406990","2022-09-14","463","460.27","2681.00","Cleared"
"8406991","2022-09-14","467","28767.12","160.00","Cleared"
"8406992","2022-09-14","490","1150.68","1607.00","Cleared"
"8406993","2022-09-14","493","1917.81","3589.00","Cleared"
"8406994","2022-09-14","512","3260.27","2229.00","Cleared"
"8406995","2022-09-14","527","7671.23","1174.00","Cleared"
"8406996","2022-09-14","539","3260.27","1727.00","Cleared"
"8406997","2022-09-14","554","2876.71","2175.00","Cleared"
"8406998","2022-09-14","558","3260.27","2214.00","Cleared"
"8406999","2022-09-14","599","1150.68","2084.00","Cleared"
"8407000","2022-09-14","600","1150.68","1048.00","Cleared"
"8407001","2022-09-14","601","1917.81","3917.00","Cleared"
"8407002","2022-09-14","605","4602.74","2141.00","Cleared"
"8407003","2022-09-14","609","3835.62","222.00","Cleared"
"8407004","2022-09-14","620","1726.03","835.00","Cleared"
"8407005","2022-09-14","635","21095.89","2203.00","Cleared"
"8407006","2022-09-14","658","1726.03","905.00","Cleared"
"8407007","2022-09-14","662","2493.15","608.00","Cleared"
"8407008","2022-09-14","667","1726.03","1065.00","Cleared"
"8407009","2022-09-14","670","5561.64","834.00","Cleared"
"8407010","2022-09-14","673","28767.12","3563.00","Cleared"
"8407011","2022-09-14","681","4410.96","2217.00","Cleared"
"8407012","2022-09-14","687","6712.33","1657.00","Cleared"
"8407013","2022-09-14","694","24931.51","4151.00","Cleared"
"8407014","2022-09-14","699","3068.49","4288.00","Cleared"
"8407015","2022-09-14","743","1917.81","875.00","Cleared"
"8407016","2022-09-14","748","3260.27","2507.00","Cleared"
"8407017","2022-09-14","763","5561.64","1847.00","Cleared"
"8407018","2022-09-14","786","24931.51","1698.00","Cleared"
"8407019","2022-09-14","804","3835.62","3461.00","Cleared"
"8407020","2022-09-14","824","1342.47","3696.00","Cleared"
"8407021","2022-09-14","825","1726.03","748.00","Cleared"
"8407022","2022-09-14","847","3835.62","468.00","Cleared"
"8407023","2022-09-14","868","2876.71","329.00","Cleared"
"8407024","2022-09-14","876","3260.27","1018.00","Cleared"
"8407025","2022-09-14","894","3835.62","2608.00","Cleared"
"8407026","2022-09-14","906","460.27","955.00","Cleared"
"8407027","2022-09-14","910","1687.67","767.00","Cleared"
"8407028","2022-09-14","922","24931.51","1960.00","Cleared"
"8407029","2022-09-14","926","2876.71","4078.00","Cleared"
"8407030","2022-09-14","939","4794.52","3948.00","Cleared"
"8407031","2022-09-14","968","3260.27","312.00","Cleared"
"8407032","2022-09-14","985","1726.03","2014.00","Cleared"
"8407033","2022-09-15","24","3068.49","2555.00","Cleared"
"8407034","2022-09-15","40","3068.49","3115.00","Cleared"
"8407035","2022-09-15","58","3835.62","591.00","Cleared"
"8407036","2022-09-15","62","460.27","1366.00","Cleared"
"8407037","2022-09-15","64","3260.27","845.00","Cleared"
"8407038","2022-09-15","74","2493.15","2044.00","Cleared"
"8407039","2022-09-15","79","24931.51","4043.00","Cleared"
"8407040","2022-09-15","83","4410.96","2475.00","Cleared"
"8407041","2022-09-15","84","28767.12","1352.00","Cleared"
"8407042","2022-09-15","92","1534.25","147.00","Cleared"
"8407043","2022-09-15","96","1150.68","971.00","Cleared"
"8407044","2022-09-15","105","3835.62","1033.00","Cleared"
"8407045","2022-09-15","119","4410.96","1330.00","Cleared"
"8407046","2022-09-15","123","3835.62","3020.00","Cleared"
"8407047","2022-09-15","125","2876.71","3827.00","Cleared"
"8407048","2022-09-15","141","3835.62","1426.00","Cleared"
"8407049","2022-09-15","150","5561.64","96.00","Cleared"
"8407050","2022-09-15","154","4219.18","3250.00","Cleared"
"8407051","2022-09-15","179","460.27","1753.00","Cleared"
"8407052","2022-09-15","216","4602.74","4094.00","Cleared"
"8407053","2022-09-15","247","3452.05","2018.00","Cleared"
"8407054","2022-09-15","265","6712.33","2910.00","Cleared"
"8407055","2022-09-15","278","3835.62","419.00","Cleared"
"8407056","2022-09-15","290","1342.47","771.00","Cleared"
"8407057","2022-09-15","292","4410.96","226.00","Cleared"
"8407058","2022-09-15","347","3835.62","1833.00","Cleared"
"8407059","2022-09-15","382","6712.33","4402.00","Cleared"
"8407060","2022-09-15","388","1687.67","188.00","Cleared"
"8407061","2022-09-15","410","1534.25","119.00","Cleared"
"8407062","2022-09-15","418","2876.71","4466.00","Cleared"
"8407063","2022-09-15","421","5561.64","3227.00","Cleared"
"8407064","2022-09-15","428","3260.27","3729.00","Cleared"
"8407065","2022-09-15","432","1150.68","3580.00","Cleared"
"8407066","2022-09-15","449","1726.03","4108.00","Cleared"
"8407067","2022-09-15","473","24931.51","38.00","Cleared"
"8407068","2022-09-15","498","3260.27","1766.00","Cleared"
"8407069","2022-09-15","516","2876.71","607.00","Cleared"
"8407070","2022-09-15","517","920.55","3475.00","Cleared"
"8407071","2022-09-15","541","3835.62","2976.00","Cleared"
"8407072","2022-09-15","561","24931.51","3926.00","Cleared"
"8407073","2022-09-15","592","2876.71","196.00","Cleared"
"8407074","2022-09-15","608","5753.42","2793.00","Cleared"
"8407075","2022-09-15","611","1150.68","3093.00","Cleared"
"8407076","2022-09-15","623","6712.33","1191.00","Cleared"
"8407077","2022-09-15","629","1917.81","683.00","Cleared"
"8407078","2022-09-15","633","3260.27","2417.00","Cleared"
"8407079","2022-09-15","634","2493.15","3656.00","Cleared"
"8407080","2022-09-15","646","4602.74","285.00","Cleared"
"8407081","2022-09-15","684","460.27","3639.00","Cleared"
"8407082","2022-09-15","685","2493.15","3396.00","Cleared"
"8407083","2022-09-15","696","4602.74","3294.00","Cleared"
"8407084","2022-09-15","702","5139.73","903.00","Cleared"
"8407085","2022-09-15","719","1150.68","1004.00","Cleared"
"8407086","2022-09-15","723","1150.68","484.00","Cleared"
"8407087","2022-09-15","728","1726.03","1586.00","Cleared"
"8407088","2022-09-15","740","2493.15","3029.00","Cleared"
"8407089","2022-09-15","751","2493.15","2719.00","Cleared"
"8407090","2022-09-15","778","460.27","849.00","Cleared"
"8407091","2022-09-15","784","3835.62","724.00","Cleared"
"8407092","2022-09-15","788","1917.81","4100.00","Cleared"
"8407093","2022-09-15","819","3835.62","1931.00","Cleared"
"8407094","2022-09-15","827","2493.15","530.00","Cleared"
"8407095","2022-09-15","831","1726.03","2203.00","Cleared"
"8407096","2022-09-15","843","7671.23","3866.00","Cleared"
"8407097","2022-09-15","854","1150.68","1731.00","Cleared"
"8407098","2022-09-15","862","1150.68","203.00","Cleared"
"8407099","2022-09-15","875","4410.96","2130.00","Cleared"
"8407100","2022-09-15","890","24931.51","1845.00","Cleared"
"8407101","2022-09-15","903","1687.67","3579.00","Cleared"
"8407102","2022-09-15","946","1917.81","3746.00","Cleared"
"8407103","2022-09-15","967","2876.71","836.00","Cleared"
"8407104","2022-09-15","973","1534.25","4460.00","Cleared"
"8407105","2022-09-15","976","1917.81","216.00","Cleared"
"8407106","2022-09-15","986","460.27","998.00","Cleared"
"8407107","2022-09-15","987","3452.05","2006.00","Cleared"
"8407108","2022-09-16","3","2876.71","4261.00","Cleared"
"8407109","2022-09-16","6","6712.33","369.00","Cleared"
"8407110","2022-09-16","17","3260.27","3779.00","Cleared"
"8407111","2022-09-16","34","28767.12","3769.00","Cleared"
"8407112","2022-09-16","45","2876.71","2487.00","Cleared"
"8407113","2022-09-16","50","1687.67","1538.00","Cleared"
"8407114","2022-09-16","75","3835.62","2626.00","Cleared"
"8407115","2022-09-16","85","5139.73","3339.00","Cleared"
"8407116","2022-09-16","95","5139.73","2983.00","Cleared"
"8407117","2022-09-16","98","2876.71","70.00","Cleared"
"8407118","2022-09-16","100","920.55","3601.00","Cleared"
"8407119","2022-09-16","108","1917.81","698.00","Cleared"
"8407120","2022-09-16","113","7671.23","4482.00","Cleared"
"8407121","2022-09-16","116","28767.12","2442.00","Cleared"
"8407122","2022-09-16","121","1726.03","3526.00","Cleared"
"8407123","2022-09-16","145","1150.68","1198.00","Cleared"
"8407124","2022-09-16","164","2876.71","2074.00","Cleared"
"8407125","2022-09-16","175","1150.68","2704.00","Cleared"
"8407126","2022-09-16","182","28767.12","3943.00","Cleared"
"8407127","2022-09-16","183","3260.27","1547.00","Cleared"
"8407128","2022-09-16","184","3260.27","1901.00","Cleared"
"8407129","2022-09-16","186","3260.27","4404.00","Cleared"
"8407130","2022-09-16","195","4027.40","4073.00","Cleared"
"8407131","2022-09-16","211","3835.62","997.00","Cleared"
"8407132","2022-09-16","224","1150.68","3928.00","Cleared"
"8407133","2022-09-16","260","460.27","2790.00","Cleared"
"8407134","2022-09-16","271","1917.81","3285.00","Cleared"
"8407135","2022-09-16","275","4794.52","4116.00","Cleared"
"8407136","2022-09-16","284","6712.33","2017.00","Cleared"
"8407137","2022-09-16","286","1726.03","40.00","Cleared"
"8407138","2022-09-16","287","2493.15","3440.00","Cleared"
"8407139","2022-09-16","293","1687.67","1252.00","Cleared"
"8407140","2022-09-16","343","3835.62","519.00","Cleared"
"8407141","2022-09-16","350","5753.42","3477.00","Cleared"
"8407142","2022-09-16","402","1150.68","326.00","Cleared"
"8407143","2022-09-16","409","3835.62","2411.00","Cleared"
"8407144","2022-09-16","414","5561.64","4429.00","Cleared"
"8407145","2022-09-16","434","3260.27","3919.00","Cleared"
"8407146","2022-09-16","461","6712.33","2769.00","Cleared"
"8407147","2022-09-16","471","920.55","2722.00","Cleared"
"8407148","2022-09-16","472","3452.05","3101.00","Cleared"
"8407149","2022-09-16","483","4602.74","2336.00","Cleared"
"8407150","2022-09-16","496","2876.71","3180.00","Cleared"
"8407151","2022-09-16","497","4602.74","3362.00","Cleared"
"8407152","2022-09-16","500","5561.64","4332.00","Cleared"
"8407153","2022-09-16","559","1342.47","4205.00","Cleared"
"8407154","2022-09-16","574","1687.67","3315.00","Cleared"
"8407155","2022-09-16","606","2876.71","2785.00","Cleared"
"8407156","2022-09-16","638","2876.71","160.00","Cleared"
"8407157","2022-09-16","643","3260.27","1094.00","Cleared"
"8407158","2022-09-16","661","1917.81","483.00","Cleared"
"8407159","2022-09-16","663","3260.27","415.00","Cleared"
"8407160","2022-09-16","664","1726.03","1011.00","Cleared"
"8407161","2022-09-16","665","3068.49","4096.00","Cleared"
"8407162","2022-09-16","668","3260.27","54.00","Cleared"
"8407163","2022-09-16","672","2876.71","2301.00","Cleared"
"8407164","2022-09-16","674","3835.62","910.00","Cleared"
"8407165","2022-09-16","679","3452.05","659.00","Cleared"
"8407166","2022-09-16","703","4794.52","3926.00","Cleared"
"8407167","2022-09-16","717","3835.62","746.00","Cleared"
"8407168","2022-09-16","750","5753.42","696.00","Cleared"
"8407169","2022-09-16","768","4794.52","1114.00","Cleared"
"8407170","2022-09-16","769","3260.27","3551.00","Cleared"
"8407171","2022-09-16","771","1726.03","1230.00","Cleared"
"8407172","2022-09-16","794","1917.81","1336.00","Cleared"
"8407173","2022-09-16","812","5561.64","2385.00","Cleared"
"8407174","2022-09-16","822","2301.37","4046.00","Cleared"
"8407175","2022-09-16","832","3452.05","3341.00","Cleared"
"8407176","2022-09-16","834","1726.03","4285.00","Cleared"
"8407177","2022-09-16","836","21095.89","1185.00","Cleared"
"8407178","2022-09-16","837","4219.18","4186.00","Cleared"
"8407179","2022-09-16","841","1150.68","2969.00","Cleared"
"8407180","2022-09-16","849","2876.71","2595.00","Cleared"
"8407181","2022-09-16","867","3260.27","1132.00","Cleared"
"8407182","2022-09-16","880","5753.42","3096.00","Cleared"
"8407183","2022-09-16","883","2301.37","2738.00","Cleared"
"8407184","2022-09-16","897","2876.71","59.00","Cleared"
"8407185","2022-09-16","902","3068.49","66.00","Cleared"
"8407186","2022-09-16","905","1150.68","767.00","Cleared"
"8407187","2022-09-16","915","1917.81","1329.00","Cleared"
"8407188","2022-09-16","917","1342.47","4488.00","Cleared"
"8407189","2022-09-16","929","2876.71","2754.00","Cleared"
"8407190","2022-09-16","936","1150.68","2765.00","Cleared"
"8407191","2022-09-16","941","5753.42","2477.00","Cleared"
"8407192","2022-09-16","977","1687.67","3040.00","Cleared"
"8407193","2022-09-17","41","5753.42","157.00","Cleared"
"8407194","2022-09-17","63","4794.52","1184.00","Cleared"
"8407195","2022-09-17","91","1917.81","2796.00","Cleared"
"8407196","2022-09-17","115","4219.18","2577.00","Cleared"
"8407197","2022-09-17","117","1917.81","3770.00","Cleared"
"8407198","2022-09-17","122","920.55","4058.00","Cleared"
"8407199","2022-09-17","124","3835.62","140.00","Cleared"
"8407200","2022-09-17","127","6712.33","1410.00","Cleared"
"8407201","2022-09-17","129","1150.68","1206.00","Cleared"
"8407202","2022-09-17","130","2876.71","247.00","Cleared"
"8407203","2022-09-17","137","7671.23","865.00","Cleared"
"8407204","2022-09-17","143","3452.05","480.00","Cleared"
"8407205","2022-09-17","146","7671.23","3932.00","Cleared"
"8407206","2022-09-17","149","2876.71","2076.00","Cleared"
"8407207","2022-09-17","156","4219.18","1600.00","Cleared"
"8407208","2022-09-17","165","5753.42","2740.00","Cleared"
"8407209","2022-09-17","171","1726.03","2559.00","Cleared"
"8407210","2022-09-17","196","5139.73","1032.00","Cleared"
"8407211","2022-09-17","221","1150.68","1048.00","Cleared"
"8407212","2022-09-17","222","1150.68","735.00","Cleared"
"8407213","2022-09-17","228","2493.15","831.00","Cleared"
"8407214","2022-09-17","237","2876.71","1166.00","Cleared"
"8407215","2022-09-17","263","1726.03","113.00","Cleared"
"8407216","2022-09-17","283","1917.81","4244.00","Cleared"
"8407217","2022-09-17","300","1687.67","328.00","Cleared"
"8407218","2022-09-17","303","2493.15","2665.00","Cleared"
"8407219","2022-09-17","306","920.55","473.00","Cleared"
"8407220","2022-09-17","331","24931.51","585.00","Cleared"
"8407221","2022-09-17","348","1150.68","1662.00","Cleared"
"8407222","2022-09-17","357","1917.81","2298.00","Cleared"
"8407223","2022-09-17","362","3260.27","1152.00","Cleared"
"8407224","2022-09-17","363","5753.42","4216.00","Cleared"
"8407225","2022-09-17","364","5561.64","120.00","Cleared"
"8407226","2022-09-17","365","5753.42","1721.00","Cleared"
"8407227","2022-09-17","369","3260.27","3442.00","Cleared"
"8407228","2022-09-17","389","3835.62","4273.00","Cleared"
"8407229","2022-09-17","396","1342.47","3001.00","Cleared"
"8407230","2022-09-17","420","1917.81","1901.00","Cleared"
"8407231","2022-09-17","427","1917.81","328.00","Cleared"
"8407232","2022-09-17","446","460.27","2175.00","Cleared"
"8407233","2022-09-17","448","1150.68","712.00","Cleared"
"8407234","2022-09-17","480","6712.33","3817.00","Cleared"
"8407235","2022-09-17","506","4602.74","1111.00","Cleared"
"8407236","2022-09-17","511","4602.74","590.00","Cleared"
"8407237","2022-09-17","532","9589.04","16.00","Cleared"
"8407238","2022-09-17","536","2876.71","3301.00","Cleared"
"8407239","2022-09-17","537","2876.71","1955.00","Cleared"
"8407240","2022-09-17","572","28767.12","1182.00","Cleared"
"8407241","2022-09-17","597","2493.15","335.00","Cleared"
"8407242","2022-09-17","602","9589.04","2868.00","Cleared"
"8407243","2022-09-17","610","2876.71","4160.00","Cleared"
"8407244","2022-09-17","613","1726.03","3536.00","Cleared"
"8407245","2022-09-17","622","5753.42","828.00","Cleared"
"8407246","2022-09-17","642","2876.71","1298.00","Cleared"
"8407247","2022-09-17","655","3835.62","2166.00","Cleared"
"8407248","2022-09-17","666","5139.73","4157.00","Cleared"
"8407249","2022-09-17","725","3835.62","649.00","Cleared"
"8407250","2022-09-17","747","1726.03","3063.00","Cleared"
"8407251","2022-09-17","773","2876.71","422.00","Cleared"
"8407252","2022-09-17","792","28767.12","4394.00","Cleared"
"8407253","2022-09-17","802","7671.23","3510.00","Cleared"
"8407254","2022-09-17","821","5753.42","749.00","Cleared"
"8407255","2022-09-17","830","1917.81","1858.00","Cleared"
"8407256","2022-09-17","835","2876.71","3117.00","Cleared"
"8407257","2022-09-17","850","9589.04","1480.00","Cleared"
"8407258","2022-09-17","851","1726.03","2664.00","Cleared"
"8407259","2022-09-17","858","1150.68","1225.00","Cleared"
"8407260","2022-09-17","895","3835.62","2576.00","Cleared"
"8407261","2022-09-17","933","2493.15","3780.00","Cleared"
"8407262","2022-09-17","947","3835.62","3109.00","Cleared"
"8407263","2022-09-17","980","5753.42","4263.00","Cleared"
"8407264","2022-09-17","983","5561.64","1866.00","Cleared"
"8407265","2022-09-17","988","3835.62","3633.00","Cleared"
"8407266","2022-09-17","990","1687.67","2819.00","Cleared"
"8407267","2022-09-18","20","1534.25","1126.00","Cleared"
"8407268","2022-09-18","21","1150.68","2855.00","Cleared"
"8407269","2022-09-18","28","1726.03","2057.00","Cleared"
"8407270","2022-09-18","48","3835.62","4168.00","Cleared"
"8407271","2022-09-18","68","1917.81","996.00","Cleared"
"8407272","2022-09-18","69","1687.67","4434.00","Cleared"
"8407273","2022-09-18","72","3068.49","1817.00","Cleared"
"8407274","2022-09-18","94","6712.33","4383.00","Cleared"
"8407275","2022-09-18","135","3260.27","1149.00","Cleared"
"8407276","2022-09-18","142","1726.03","494.00","Cleared"
"8407277","2022-09-18","178","4219.18","118.00","Cleared"
"8407278","2022-09-18","188","4794.52","559.00","Cleared"
